mls,home_type,status,address,city,zip,county,list_price,close_price,area,subdivision,market_area,school_dist_no,school_district,elementary,middle,high_school,bldg_sf,psf,psf_sold,year,bedrooms,full_baths,total_baths,fireplaces,stories,garages,style,dom
27069637,Rental,Pending,5716 Winsome Lane,Houston,77057,Harris,2600,,22,Sunny Gardens,Galleria,27,Houston,SCHOOL AT ST GEORGE PLACE,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,2602,1,,2002,3,3,3.1,1,3,2,Mediterranean,208
22867432,Rental,Sold,4421 Marina Street,Houston,77007,Harris,3100,3100,16,Patterson Add,Rice Military/Washington Corridor,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2604,1.19,1.19,2013,3,3,3.1,0,2,2,Traditional,24
51842872,Rental,Sold,2123 Dunstan Road,Houston,77005,Harris,5800,5800,17,Southampton Place,Rice/Museum District,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2604,2.23,2.23,1933,3,2,2.1,1,2,2,Traditional,12
10744065,Rental,Sold,6219 Elm Heights Lane,Houston,77081,Harris,2795,2725,17,Elm Heights Twnhms,Gulfton,27,Houston,CUNNINGHAM ELEMENTARY SCHOOL (HOUSTON),LONG MIDDLE SCHOOL (HOUSTON),BELLAIRE HIGH SCHOOL,2605,1.07,1.05,2005,3,2,2.1,1,2,1,"Mediterranean, Other Style, Spanish, Traditional",105
33713526,Rental,Sold,1320 W Pierce Street #1,Houston,77019,Harris,999,999,16,Rosemont,Montrose,27,Houston,WILLIAM WHARTON K-8 DUAL LANGUAGE ACADEMY,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2614,0.38,0.38,1936,1,1,1,0,1,0,"Traditional, Victorian",6
62024698,Rental,Sold,2405 Cohn Street,Houston,77007,Harris,2900,2900,9,Courtney Twnhms,Cottage Grove,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2614,1.11,1.11,2014,3,3,3.1,1,3,2,Georgian,5
13776326,Rental,Sold,4622 Haywood Street #A,Houston,77093,Harris,1200,1200,2,Farrington Place Sec 04,Aldine Area,1,Aldine,ESCAMILLA ELEMENTARY SCHOOL,HAMBRICK MIDDLE SCHOOL,MACARTHUR HIGH SCHOOL (ALDINE),2616,0.46,0.46,2019,2,2,2.1,0,2,1,"Traditional, Victorian",31
12890401,Rental,Sold,1565 W 22nd Street,Houston,77008,Harris,3400,3400,9,West 202nd Street Villas,Heights/Greater Heights,27,Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2616,1.3,1.3,2020,3,3,3.1,0,3,2,Traditional,23
28028244,Rental,Sold,1557 W 22nd Street,Houston,77008,Harris,3400,3400,9,West 202nd Street Villas,Heights/Greater Heights,27,Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2616,1.3,1.3,2020,3,3,3.1,0,3,2,Traditional,4
30554708,Rental,Sold,1561 W 22nd Street,Houston,77008,Harris,3400,3400,9,West 202nd Street Villas,Heights/Greater Heights,27,Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2616,1.3,1.3,2020,3,3,3.1,0,3,2,Traditional,69
80595279,Rental,Sold,1517 Roy Street,Houston,77007,Harris,2600,2500,16,Brunner,Rice Military/Washington Corridor,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2616,0.99,0.96,2000,3,3,3.1,1,3,2,Traditional,31
53097008,Rental,Sold,6106 Tyne Street #A,Houston,77007,Harris,3200,3100,16,Gutierrez Estates Sec 01,Rice Military/Washington Corridor,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2618,1.22,1.18,2007,3,3,3.1,1,3,1,Traditional,53
26013147,Rental,Sold,2021 Branard Street,Houston,77098,Harris,3200,3150,16,Rh Branard,Montrose,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2620,1.22,1.2,2012,3,3,3.1,0,3,2,Contemporary/Modern,13
46878708,Rental,Sold,704 9th Street,Houston,77007,Harris,3550,3300,9,STUDES PLACE,Heights/Greater Heights,27,Houston,HARVARD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2622,1.35,1.26,2002,4,3,3.1,1,2,2,"Traditional, Victorian",18
14722750,Rental,Pending,1133 W 15th 1/2 Street ,Houston,77008,Harris,3500,,9,Shady Acres,Heights/Greater Heights,27,Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2623,1.33,,2016,4,4,4.1,0,1,1,"Traditional, Victorian",27
60432542,Rental,Pending,9510 Laurel Creek Court,Houston,77040,Harris,2500,,11,Laurel Creek Sec 01,Northwest Houston,13,Cypress-Fairbanks,GLEASON ELEMENTARY SCHOOL,COOK MIDDLE SCHOOL,JERSEY VILLAGE HIGH SCHOOL,2624,0.95,,2001,4,2,2.1,1,2,2,Traditional,7
98346713,Rental,Sold,5423 John Dreaper Drive,Houston,77056,Harris,3800,3500,22,Trianon,Galleria,27,Houston,BRIARGROVE ELEMENTARY SCHOOL,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,2630,1.44,1.33,1971,2,2,2,1,1,2,Contemporary/Modern,60
54069702,Rental,Sold,1137 W 15th 1/2 Street ,Houston,77008,Harris,3200,3200,9,Shady Acres,Heights/Greater Heights,27,Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2632,1.22,1.22,2016,4,4,4.1,0,4,2,Mediterranean,55
35203941,Rental,Sold,6430 Dayridge Lane ,Houston,77048,Harris,2150,2150,3,Southridge Crossing,Medical Center South,27,Houston,MITCHELL ELEMENTARY SCHOOL (HOUSTON),THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),2634,0.82,0.82,2015,4,3,3,0,2,2,Traditional,59
28166277,Rental,Sold,350 W 21st Street,Houston,77008,Harris,3075,3075,9,Houston Heights,Heights/Greater Heights,27,Houston,HELMS ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2636,1.17,1.17,2011,3,2,2.1,1,2,2,Other Style,21
10679950,Rental,Sold,6406 Ashton Street,Houston,77091,Harris,1895,1895,9,White Oak Terrace Tr F U/R,Northwest Houston,1,Aldine,HARRIS ACADEMY,HOFFMAN MIDDLE SCHOOL,EISENHOWER HIGH SCHOOL,2637,0.72,0.72,1968,4,2,2,0,2,1,"Traditional, Victorian",21
98269694,Rental,Sold,11842 Red Hummingbird Drive,Houston,77047,Harris,2000,2000,3,City Park West Sec 7,Five Corners,27,Houston,ALMEDA ELEMENTARY SCHOOL,LAWSON MIDDLE SCHOOL,WORTHING HIGH SCHOOL,2640,0.76,0.76,2013,4,2,2.1,0,2,2,Traditional,34
37524601,Rental,Sold,3811 Brinkman Street,Houston,77018,Harris,3000,3400,9,Garden Oaks Patio Homes Sec 01,Oak Forest East Area,27,Houston,GARDEN OAKS ELEMENTARY SCHOOL,BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2640,1.14,1.29,2004,3,2,2.1,1,2,2,Victorian,63
70957545,Rental,Pending,1607 W 24th Street #A,Houston,77008,Harris,2800,,9,Heights,Heights/Greater Heights,27,Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2646,1.06,,2012,3,3,3.1,0,3,2,Traditional,11
27091948,Rental,Sold,1114 Beall Landing Court,Houston,77008,Harris,2695,2695,9,Gardens/Shady Acres,Heights/Greater Heights,27,Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2650,1.02,1.02,2014,3,2,2.1,0,2,2,"Traditional, Victorian",7
61778346,Rental,Sold,1960 Upland Drive,Houston,77043,Harris,1395,1375,24,Upland Village Sec 02,Spring Branch,49,Spring Branch,SHERWOOD ELEMENTARY SCHOOL,SPRING OAKS MIDDLE SCHOOL,SPRING WOODS HIGH SCHOOL,2652,0.53,0.52,1980,3,2,2,0,2,1,"Traditional, Victorian",25
92702873,Rental,Sold,1962 Upland Drive,Houston,77043,Harris,1395,1375,24,Upland Village Sec 02,Spring Branch,49,Spring Branch,SHERWOOD ELEMENTARY SCHOOL,SPRING OAKS MIDDLE SCHOOL,SPRING WOODS HIGH SCHOOL,2652,0.53,0.52,1980,3,2,2,0,2,1,"Traditional, Victorian",37
8594854,Rental,Sold,5709 Winsome Lane,Houston,77057,Harris,3000,3000,22,Estheimer Estates,Galleria,27,Houston,SCHOOL AT ST GEORGE PLACE,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,2652,1.13,1.13,2018,3,3,3.1,0,3,2,Traditional,23
25621687,Rental,Sold,5713 Winsome Lane,Houston,77057,Harris,3000,3000,22,Westheimer Estates,Galleria,27,Houston,SCHOOL AT ST GEORGE PLACE,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,2652,1.13,1.13,2018,3,3,3.1,0,3,2,"Traditional, Victorian",30
78226465,Rental,Sold,5616 Pine Street,Houston,77081,Harris,2700,2700,17,Flack Estates 3,Meyerland Area,27,Houston,BRAEBURN ELEMENTARY SCHOOL,LONG MIDDLE SCHOOL (HOUSTON),BELLAIRE HIGH SCHOOL,2655,1.02,1.02,1960,4,3,3,1,1,2,Traditional,2
11249623,Rental,Sold,2729 RUTLAND Street,Houston,77008,Harris,3975,3900,9,WEST 28TH STREET TERRACE-ANC HOMES,Heights/Greater Heights,27,Houston,HELMS ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2658,1.5,1.47,2020,3,2,2.2,1,3,2,"Contemporary/Modern, Traditional",113
79032493,Rental,Sold,1423 Burbank Street,Baytown,77520,Harris,1400,1400,2,Lee Heights,Baytown/Harris County,23,Goose Creek,CARVER ELEMENTARY SCHOOL (GOOSE CREEK),BAYTOWN JUNIOR HIGH SCHOOL,LEE HIGH SCHOOL (GOOSE CREEK),2659,0.53,0.53,1959,7,4,4,0,2,2,Traditional,14
73651208,Rental,Sold,1740 Banks Street #44198,Houston,77098,Harris,1100,1100,17,Ormond Place,Rice/Museum District,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2660,0.41,0.41,1936,1,1,1.1,0,2,1,"Traditional, Victorian",29
88115269,Rental,Sold,450 W 16th ,Houston,77008,Harris,3695,3695,9,HOUSTON HEIGHTS,Heights/Greater Heights,27,Houston,LOVE ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2660,1.39,1.39,2007,3,2,2.1,1,2,2,"Traditional, Victorian",23
22158529,Rental,Sold,4211 Cinnamon Street,Baytown,77521,Harris,1795,1795,2,Crockett Park,Baytown/Harris County,23,Goose Creek,CROCKETT ELEMENTARY SCHOOL (GOOSE CREEK),GENTRY JUNIOR HIGH SCHOOL,STERLING HIGH SCHOOL (GOOSE CREEK),2662,0.67,0.67,2008,4,3,3.1,0,2,1,"Traditional, Victorian",26
416746,Rental,Sold,202 Almond Drive,Baytown,77520,Harris,2350,2350,2,Lakewood Estates Sec 02,Baytown/Harris County,23,Goose Creek,TRAVIS ELEMENTARY SCHOOL (GOOSE CREEK),BAYTOWN JUNIOR HIGH SCHOOL,LEE HIGH SCHOOL (GOOSE CREEK),2662,0.88,0.88,2005,4,2,2.1,1,2,2,"Traditional, Victorian",107
82960896,Rental,Sold,1243 Prince Street,Houston,77008,Harris,2995,3000,9,Prince Lndg,Timbergrove/Lazybrook,27,Houston,LOVE ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2664,1.12,1.13,2006,3,3,3.1,1,3,1,"Traditional, Victorian",10
46672692,Rental,Sold,16411 Teak Drive,Missouri City,77489,Harris,2150,2150,20,Fondren Grove Sec 01a R/P,Missouri City Area,27,Houston,BELL ELEMENTARY SCHOOL (HOUSTON),WELCH MIDDLE SCHOOL,WESTBURY HIGH SCHOOL,2665,0.81,0.81,1990,4,2,2.1,1,2,2,Traditional,12
11171194,Rental,Sold,219 Dennis Street,Houston,77006,Harris,3800,3800,16,Settegast & Upham,Midtown - Houston,27,Houston,GREGORY-LINCOLN ELEMENTARY SCHOOL,GREGORY-LINCOLN MIDDLE SCHOOL,HEIGHTS HIGH SCHOOL,2665,1.43,1.43,1997,4,3,3.1,1,3,2,Contemporary/Modern,17
54816825,Rental,Sold,7807 Janak Drive,Houston,77055,Harris,2900,2850,24,Melody Oaks Pt Rep 2,Spring Branch,49,Spring Branch,TREASURE FOREST ELEMENTARY SCHOOL,LANDRUM MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,2668,1.09,1.07,2014,3,2,2.1,1,2,2,Traditional,24
81005649,Rental,Sold,14026 Long Meadow Drive,Houston,77047,Harris,2100,2100,3,Brunswick Lakes Sec 08,Medical Center South,27,Houston,LAW ELEMENTARY SCHOOL,THOMAS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,2669,0.79,0.79,2011,4,2,2.1,0,2,2,Traditional,13
71360837,Rental,Sold,303 E 4th Street,Houston,77007,Harris,2600,2600,9,Fallon Court,Heights/Greater Heights,27,Houston,HARVARD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2678,0.97,0.97,2004,3,3,3.1,1,3,2,Contemporary/Modern,55
74957347,Rental,Sold,8966 Dawnridge Drive,Houston,77071,Harris,1745,1745,20,West Fondren Place Sec 02,Brays Oaks,27,Houston,GROSS ELEMENTARY SCHOOL,WELCH MIDDLE SCHOOL,WESTBURY HIGH SCHOOL,2679,0.65,0.65,1993,4,2,2.1,1,2,2,"Traditional, Victorian",82
55696011,Rental,Sold,1300 N 8th Street Street,Baytown,77520,Harris,1800,1800,2,Gwennette Courts,Baytown/Harris County,23,Goose Creek,ASHBEL SMITH ELEMENTARY SCHOOL,HORACE MANN J H,LEE HIGH SCHOOL (GOOSE CREEK),2680,0.67,0.67,1945,3,2,2,0,1,0,"Traditional, Victorian",20
70420068,Rental,Sold,505 W Alabama Street #B,Houston,77006,Harris,3000,3000,16,Five Hundred Five,Montrose,27,Houston,MACGREGOR ELEMENTARY SCHOOL,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2680,1.12,1.12,2005,3,3,3.1,0,3,2,Contemporary/Modern,84
56042470,Rental,Sold,5831 Braesheather Drive,Houston,77096,Harris,2599,2599,20,Maplewood South Sec 04,Meyerland Area,27,Houston,PARKER ELEMENTARY SCHOOL (HOUSTON),MEYERLAND MIDDLE SCHOOL,WESTBURY HIGH SCHOOL,2684,0.97,0.97,1963,4,2,2.1,1,1,1,"Traditional, Victorian",96
30499532,Rental,Sold,5210 Braesvalley Drive,Houston,77096,Harris,3300,3300,20,Meyerland Sec 06b,Meyerland Area,27,Houston,LOVETT ELEMENTARY SCHOOL,MEYERLAND MIDDLE SCHOOL,BELLAIRE HIGH SCHOOL,2688,1.23,1.23,1965,4,3,3,2,2,2,"Traditional, Victorian",11
4812022,Rental,Sold,1314 Castle Court,Houston,77006,Harris,2850,2650,16,Castle Court,Montrose,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2691,1.06,0.98,1995,3,2,2.1,1,2,2,"Traditional, Victorian",31
35406781,Rental,Sold,5430 Cornish Street,Houston,77007,Harris,3100,3100,9,Larkin Place,Cottage Grove,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2693,1.15,1.15,2014,3,3,3.1,0,4,2,Contemporary/Modern,94
98719770,Rental,Sold,9802 Marlink ,Houston,77025,Harris,2500,2500,20,Contemporary Plaza,Willow Meadows Area,27,Houston,SHEARN ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),2693,0.93,0.93,2002,3,3,3.1,1,3,2,Contemporary/Modern,27
55463418,Rental,Pending,9810 Marlink ,Houston,77025,Harris,2100,,20,Contemporary Plaza Sec 03,Willow Meadows Area,27,Houston,SHEARN ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),2693,0.78,,2002,3,3,3.1,1,3,1,"Traditional, Victorian",76
90319873,Rental,Sold,803 Marshall Street,Houston,77006,Harris,2699,2699,16,Montrose Add Amd,Montrose,27,Houston,WOODROW WILSON MONTESSORI,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2694,1,1,1912,4,2,2.1,2,2,0,"Colonial, Traditional",138
36718048,Rental,Sold,1512 Thompson Street #2,Houston,77007,Harris,3800,3800,16,Upright/Thompson Street,Rice Military/Washington Corridor,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2696,1.41,1.41,2019,4,3,3.1,1,3,2,Contemporary/Modern,31
69592760,Rental,Sold,6519 Hunters Creek Lane,Baytown,77521,Harris,2195,2195,2,Hunters Crk Sec 3,Baytown/Harris County,23,Goose Creek,STEPHEN F. AUSTIN ELEMENTARY SCHOOL (GOOSE CREEK),GENTRY JUNIOR HIGH SCHOOL,STERLING HIGH SCHOOL (GOOSE CREEK),2698,0.81,0.81,2015,4,2,2.1,1,2,1,"Traditional, Victorian",45
43737770,Rental,Sold,2652 Westgate Street,Houston,77098,Harris,3500,3500,16,West Court,Upper Kirby,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2703,1.29,1.29,1998,3,3,3.1,1,3,1,Traditional,11
96161745,Rental,Sold,10310 Chevy Chase Drive,Houston,77042,Harris,3000,3000,22,Briargrove Park,Briargrove Park/Walnutbend,27,Houston,WALNUT BEND ELEMENTARY SCHOOL (HOUSTON),REVERE MIDDLE SCHOOL,WESTSIDE HIGH SCHOOL,2713,1.11,1.11,1982,3,2,2.1,1,1,2,Contemporary/Modern,198
23428795,Rental,Sold,1517 Hatcher Springs Lane,Houston,77008,Harris,2750,2750,9,Covington Park,Heights/Greater Heights,27,Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2715,1.01,1.01,2015,3,2,2.2,0,3,2,"Colonial, English",34
49981666,Rental,Pending,13906 Sorrel Grove Court,Houston,77047,Harris,1795,,3,Brunswick Lakes Sec 02,Medical Center South,27,Houston,LAW ELEMENTARY SCHOOL,THOMAS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,2721,0.66,,2004,4,2,2.1,0,2,2,Traditional,94
14195436,Rental,Pending,3909 Ascot Lane,Houston,77092,Harris,2975,,9,BROOK WOODS ESTATES,Oak Forest West Area,27,Houston,STEVENS ELEMENTARY SCHOOL,BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2722,1.09,,1952,4,4,4,0,1,2,Traditional,93
85168569,Rental,Sold,34 N Saint Charles Street,Houston,77003,Harris,3100,2900,4,Lubbock Grove,East End Revitalized,27,Houston,BURNET ELEMENTARY SCHOOL (HOUSTON),NAVARRO MIDDLE SCHOOL (HOUSTON),WHEATLEY HIGH SCHOOL,2724,1.14,1.06,2015,3,3,3.1,2,3,1,Traditional,44
46040130,Rental,Sold,5300 Feagan Street,Houston,77007,Harris,2995,2995,16,Feagan,Rice Military/Washington Corridor,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2730,1.1,1.1,1999,3,2,2.1,1,2,2,Traditional,25
35125139,Rental,Sold,1914 W Gray Street #106,Houston,77019,Harris,3750,3750,16,Metropolis Condo Amd,River Oaks Shopping Area,27,Houston,WOODROW WILSON MONTESSORI,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2735,1.37,1.37,1997,2,2,2,0,2,2,Contemporary/Modern,464
11178106,Rental,Sold,2625 S Peckham Street,Houston,77098,Harris,3750,3750,16,Renesu Court,Upper Kirby,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2736,1.37,1.37,1930,3,3,3,0,2,3,Traditional,4
31549910,Rental,Sold,306 Sugarberry Circle,Houston,77024,Harris,4500,4500,23,Woods at Hudson,Memorial West,49,Spring Branch,MEMORIAL DRIVE ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),2740,1.64,1.64,1979,3,2,2.1,2,2,2,Contemporary/Modern,38
4581893,Rental,Sold,750 W Bison ,Houston,77079,Harris,4500,4000,23,Thornwood,Energy Corridor,30,Katy,WOLFE ELEMENTARY SCHOOL,MEMORIAL PARKWAY JUNIOR HIGH SCHOOL,TAYLOR HIGH SCHOOL (KATY),2742,1.64,1.46,1969,4,2,2.1,1,1,2,"Traditional, Victorian",168
87915666,Rental,Sold,1016 Barkdull Street,Houston,77006,Harris,3500,3500,17,Turner N P,Rice/Museum District,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2743,1.28,1.28,1974,3,2,2.1,0,2,2,Contemporary/Modern,22
90372674,Rental,Sold,4511 Apollo Street,Houston,77018,Harris,3450,3450,9,Shepherd Park Plaza Sec 01,Shepherd Park Plaza Area,27,Houston,DURHAM ELEMENTARY SCHOOL,BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2743,1.26,1.26,1965,4,2,2.1,1,1,2,English,16
47566273,Rental,Sold,5031 Newpark Drive,Houston,77041,Harris,1800,1800,24,Westbranch Sec 02 Prcl R/P,Spring Branch,13,Cypress-Fairbanks,KIRK ELEMENTARY SCHOOL,TRUITT MIDDLE SCHOOL,CYPRESS RIDGE HIGH SCHOOL,2751,0.65,0.65,1997,4,2,2.1,0,2,2,"Traditional, Victorian",11
54479542,Rental,Pending,1715 Waterbury Way,Houston,77055,Harris,3500,,24,Sanctuary/Vly Oaks,Spring Branch,49,Spring Branch,VALLEY OAKS ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),2756,1.27,,2018,3,2,2.2,0,3,2,Traditional,27
92134924,Rental,Sold,1824 Kipling Street,Houston,77098,Harris,1850,1850,16,Winlow Place,Montrose,27,Houston,WOODROW WILSON MONTESSORI,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2758,0.67,0.67,1948,2,1,1,0,2,0,"Traditional, Victorian",48
2484679,Rental,Sold,1509 Missouri Street,Houston,77006,Harris,4100,3950,16,Commonwealth Manors,Montrose,27,Houston,WOODROW WILSON MONTESSORI,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2759,1.49,1.43,2015,3,3,3.1,0,4,3,Contemporary/Modern,13
39844026,Rental,Sold,5606 Blossom Street,Houston,77007,Harris,2850,2850,16,Rice Military,Rice Military/Washington Corridor,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2759,1.03,1.03,2007,3,3,3.1,1,4,2,Mediterranean,21
53245483,Rental,Sold,406 N Wilcrest ,Houston,77079,Harris,3600,3500,23,Wilchester Sec 01,Memorial West,27,Houston,RUMMEL CREEK ELEMENTARY SCHOOL,MEMORIAL MIDDLE SCHOOL (SPRING BRANCH),STRATFORD HIGH SCHOOL (SPRING BRANCH),2761,1.3,1.27,1963,4,2,2.1,1,1.5,2,"Traditional, Victorian",4
97050783,Rental,Sold,916 Nicholson Street,Houston,77008,Harris,3500,3600,9,Houston Heights,Heights/Greater Heights,27,Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2763,1.27,1.3,2006,3,3,3,1,2,2,Contemporary/Modern,3
55540642,Rental,Pending,1517 Asbury Street,Houston,77007,Harris,2500,,16,Woodcrest Add,Rice Military/Washington Corridor,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2763,0.9,,2006,3,2,2.1,1,2,1,"Traditional, Victorian",9
91832044,Rental,Sold,3514 Hastings Street,Houston,77017,Harris,750,750,3,Park Place,Hobby Area,27,Houston,PARK PLACE ELEMENTARY SCHOOL,ORTIZ MIDDLE SCHOOL,CHAVEZ HIGH SCHOOL,2768,0.27,0.27,1936,1,1,1,0,1,0,Contemporary/Modern,78
22123112,Rental,Sold,13907 Rock Range Lane,Houston,77048,Harris,1975,1975,3,Southridge Xing Sec 6,Medical Center South,27,Houston,MITCHELL ELEMENTARY SCHOOL (HOUSTON),THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),2774,0.71,0.71,2016,4,2,2.1,0,2,2,Traditional,30
77816446,Rental,Sold,10402 Knoboak Drive,Houston,77043,Harris,2900,2925,24,Springwood Oaks 1,Spring Branch,49,Spring Branch,WESTWOOD ELEMENTARY SCHOOL (SPRING BRANCH),SPRING OAKS MIDDLE SCHOOL,SPRING WOODS HIGH SCHOOL,2777,1.04,1.05,1955,4,2,2,0,1,0,Ranch,9
71825906,Rental,Sold,3410 Bainbridge Hill Lane,Houston,77047,Harris,1955,1955,3,Brunswick Mdws Sec 17,Medical Center South,27,Houston,LAW ELEMENTARY SCHOOL,THOMAS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,2780,0.7,0.7,2014,4,3,3,0,2,1,Traditional,1
90378723,Rental,Sold,2106 Havencrest Drive,Houston,77038,Harris,1700,1700,11,Forestwood Sec 02,Aldine Area,1,Aldine,SAMMONS ELEMENTARY SCHOOL,GARCIA MIDDLE SCHOOL,EISENHOWER HIGH SCHOOL,2780,0.61,0.61,2000,4,2,2.1,0,2,2,Contemporary/Modern,54
13912110,Rental,Sold,3416 Rosedale Street #1,Houston,77004,Harris,1500,1475,4,Southwood,University Area,27,Houston,LOCKHART ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2784,0.54,0.53,1945,3,2,2,0,2,0,Traditional,65
